datetime,co2content,temperature
2023-12-01 22:59:33,1611.53,19.14
2023-12-01 23:11:46,1588.76,19.16
2023-12-01 23:24:01,1571.61,19.13
2023-12-01 23:36:14,1558.38,19.12
2023-12-01 23:48:29,1535.23,19.14
2023-12-02 00:00:42,1506.84,19.15
2023-12-02 00:12:56,1483.92,19.16
2023-12-02 00:25:10,1459.07,19.17
2023-12-02 00:37:24,1451.15,19.16
2023-12-02 00:49:38,1422.61,19.14
2023-12-02 01:01:53,1406.38,19.13
2023-12-02 01:14:06,1389.23,19.12
2023-12-02 01:26:20,1359.76,19.12
2023-12-02 01:38:35,1344.92,19.14
2023-12-02 01:50:49,1336.15,19.13
2023-12-02 02:03:02,1304.84,19.15
2023-12-02 02:15:16,1285.46,19.14
2023-12-02 02:27:30,1278.92,19.12
2023-12-02 02:39:44,1259.61,19.1
2023-12-02 02:51:58,1248.84,19.1
2023-12-02 03:04:12,1218.69,19.12
2023-12-02 03:16:26,1210.15,19.13
2023-12-02 03:28:40,1200.61,19.12
2023-12-02 03:40:54,1177.53,19.11
2023-12-02 03:53:08,1160.61,19.1
2023-12-02 04:05:22,1145.07,19.1
2023-12-02 04:17:36,1126.15,19.1
2023-12-02 04:29:50,1113.23,19.09
2023-12-02 04:42:04,1098.53,19.08
2023-12-02 04:54:18,1081.46,19.06
2023-12-02 05:06:32,1069.92,19.06
2023-12-02 05:18:46,1052.07,19.05
2023-12-02 05:31:00,1041.38,19.05
2023-12-02 05:43:14,1020.3,19.07
2023-12-02 05:55:28,1004.53,19.05
2023-12-02 06:07:42,996.38,19.06
2023-12-02 06:19:59,985.15,19.07
2023-12-02 06:32:10,976.92,19.06
2023-12-02 06:44:24,965.92,19.06
2023-12-02 06:56:38,947.23,19.05
2023-12-02 07:08:52,940.07,19.05
2023-12-02 07:21:06,931.53,19.06
2023-12-02 07:33:20,927.23,19.04
2023-12-02 07:45:34,914.0,19.05
2023-12-02 07:57:48,904.07,19.03
2023-12-02 08:10:02,893.15,19.04
2023-12-02 08:22:16,893.61,19.02
2023-12-02 08:34:30,879.38,19.02
2023-12-02 08:46:44,867.69,19.03
2023-12-02 08:58:58,864.46,19.03
2023-12-02 09:11:12,855.46,19.01
2023-12-02 09:23:26,847.92,19.01
2023-12-02 09:35:40,840.0,19.02
2023-12-02 09:47:53,827.3,18.9
2023-12-02 10:00:08,828.38,19.07
2023-12-02 10:12:22,815.07,19.06
2023-12-02 10:24:36,804.92,19.08
2023-12-02 10:36:50,800.46,19.08
2023-12-02 10:49:07,788.69,19.1
2023-12-02 11:01:18,783.15,19.09
2023-12-02 11:13:32,779.92,19.09
2023-12-02 11:25:46,767.76,19.08
2023-12-02 11:38:00,758.0,19.07
2023-12-02 11:50:14,756.46,19.08
2023-12-02 12:02:28,752.07,19.09
2023-12-02 12:14:42,742.53,19.09
2023-12-02 12:27:02,729.15,19.11
2023-12-02 12:39:10,727.61,19.13
2023-12-02 12:51:24,723.38,19.14
2023-12-02 13:03:38,708.53,19.16
2023-12-02 13:15:52,702.61,19.21
2023-12-02 13:28:09,702.07,19.26
2023-12-02 13:40:20,699.46,19.27
2023-12-02 13:52:34,701.07,19.28
2023-12-02 14:04:48,694.46,19.29
2023-12-02 14:17:02,694.53,19.33
2023-12-02 14:29:15,692.61,19.35
2023-12-02 14:41:30,686.53,19.36
2023-12-02 14:53:44,678.69,19.36
2023-12-02 15:05:58,672.3,19.38
2023-12-02 15:18:12,663.53,19.38
2023-12-02 15:30:26,650.61,19.37
2023-12-02 15:42:40,643.46,19.37
2023-12-02 15:54:53,637.53,19.36
2023-12-02 16:07:08,630.38,19.33
2023-12-02 16:19:22,625.53,19.29
2023-12-02 16:31:36,624.46,19.29
2023-12-02 16:43:50,609.61,19.26
2023-12-02 16:56:04,611.07,19.24
2023-12-02 17:08:18,609.92,19.2
2023-12-02 17:20:32,601.3,19.19
2023-12-02 17:32:45,603.76,19.18
2023-12-02 17:45:00,594.07,19.17
2023-12-02 17:57:14,586.07,19.14
2023-12-02 18:09:28,581.0,19.14
2023-12-02 18:21:42,581.76,19.12
2023-12-02 18:33:56,575.61,19.12
2023-12-02 18:46:09,572.61,19.12
2023-12-02 18:58:24,567.38,19.1
2023-12-02 19:10:37,561.53,19.09
2023-12-02 19:22:52,562.53,19.08
2023-12-02 19:35:05,557.69,19.05
2023-12-02 19:47:19,546.3,18.9
2023-12-02 19:59:34,543.69,19.05
2023-12-02 20:11:47,541.46,19.05
2023-12-02 20:24:01,532.46,19.03
2023-12-02 20:36:15,533.76,19.03
2023-12-02 20:48:29,524.46,19.01
2023-12-02 21:00:43,533.69,19.0
2023-12-02 21:12:57,525.53,19.0
2023-12-02 21:25:11,518.3,18.99
2023-12-02 21:37:25,522.76,18.98
2023-12-02 21:49:42,513.53,18.99
2023-12-02 22:01:53,512.0,18.99
2023-12-02 22:14:07,504.76,19.0
2023-12-02 22:26:21,514.69,18.99
2023-12-02 22:38:38,511.0,18.99
2023-12-02 22:50:49,513.3,18.95
2023-12-02 23:03:02,504.69,18.97
